Account,Default Radar Template,Name,Team,Competition,Competition Type,Competition Rank,Season,Nationality,Country Code,Date of Birth,Age,Woman Player?,Team Color 1,Team Color 2,Player Id,Player Name,First Name,Last Name,Nickname,Weight,Height,Birth Date,Country Id,Country,Team Id,Team Color 1st,Team Color 2nd,Competition Id,Competition Name,Season Id,Seasons,Primary Position,Secondary Position,Most Recent Match,Player SBData Id,90s Played,Appearances,Minutes Played,Starting Appearances,Scoring Contribution,PAdj Interceptions,Aerial Win%,Aerial Wins,Dribbles Successfully Defended%,PAdj Tackles,Tack/Dribbled Past%,xGBuildup,Pass Forward%,Long Ball%,Passing%,Pressured Pass%,OBV
174,Centre Back,Barry Douglas,St Johnstone,Premiership,1,1,2024/2025,Scotland,gb-sct,1989-09-04,35,false,#087cc7,#e8552c,616338,Barry Douglas,Barry,Douglas,,72,176,1989-09-04,522,Scotland,480869,#087cc7,#e8552c,1051,Premiership,1317,2024/2025,Left Centre Back,Left Back,2025-05-14 18:45:00.0,9618,14.1477785,16,1273.3,13,0.0,2.6313908,0.631578947368421,3.3927586,0.3846154,1.4954385,0.6923076923076923,0.29323727,0.342685370741483,0.535483870967742,0.782565130260521,0.625,0.10718904
174,Centre Back,Ben Barclay,Carlisle United,League Two,1,4,2024/2025,England,gb-eng,1996-10-07,28,false,#e71c2f,#1d6fb8,6648750,Ben Barclay,Ben,Barclay,,78,187,1996-10-07,618,England,480855,#e71c2f,#1d6fb8,1005,League Two,1317,2024/2025,Right Centre Back,Left Centre Back,2025-05-03 14:00:00.0,22626,15.132222,22,1361.9,14,0.06608415,1.470044,0.625,4.6258903,0.53333336,1.8356332,0.78125,0.24362242,0.33203125,0.4090909090909091,0.7473958333333334,0.6513157894736842,0.23418006
174,Centre Back,Ben Davies,Rangers,Premiership,1,1,2024/2025,England,gb-eng,1995-08-11,29,false,#1b458f,#e51636,634645,Ben Davies,Ben,Davies,,74,185,1995-08-11,618,England,427311,#1b458f,#e51636,1051,Premiership,1317,2024/2025,Left Centre Back,,2024-08-03 14:30:00.0,20595,0.66462964,1,59.816666,1,0.0,2.311863,0.625,7.522987,0.5,6.935589,0.75,0.5923651,0.2653061224489796,0.3333333333333333,0.8163265306122449,0.5,0.089383565
174,Centre Back,Ben Davies,Birmingham City,League One,1,3,2024/2025,England,gb-eng,1995-08-11,29,false,#003875,#959595,634645,Ben Davies,Ben,Davies,,74,185,1995-08-11,618,England,117,#003875,#959595,1004,League One,1317,2024/2025,Left Centre Back,Centre Back,2025-04-30 18:45:00.0,20595,36.552406,35,3289.7166,32,0.027357979,1.2064242,0.6810344827586207,4.322561,0.65,1.6627176,0.8297872340425532,0.5761452,0.24021543985637342,0.6006191950464397,0.8807899461400359,0.762962962962963,0.11652226
174,Centre Back,Ben Gibson,Stoke City,Championship,1,2,2024/2025,England,gb-eng,1993-01-15,32,false,#fa0203,#190b7c,9065,Ben Gibson,Ben,Gibson,,78,185,1993-01-15,618,England,114,#fa0203,#190b7c,1003,Championship,1317,2024/2025,Left Centre Back,Centre Back,2025-05-03 11:30:00.0,15965,23.632408,24,2126.9167,22,0.12694432,1.0555328,0.7403846153846154,3.2582376,0.5,0.48766315,0.6842105263157895,0.32547376,0.290144727773949,0.4235294117647059,0.8318401102687801,0.6714285714285714,0.05092598
174,Centre Back,Ben Goodliffe,Colchester United,League Two,1,4,2024/2025,England,gb-eng,1999-06-19,25,false,#2191cc,#f7c408,14106848,Ben Goodliffe,,,,80,188,1999-06-19,618,England,480856,#2191cc,#f7c408,1005,League Two,1317,2024/2025,Right Centre Back,Left Centre Back,2025-01-18 17:00:00.0,50293,8.109074,11,729.8166,8,0.36995596,1.2433236,0.6206896551724138,4.4394717,0.75,0.42038125,0.8333333333333334,0.19212492,0.3391304347826087,0.5384615384615384,0.7391304347826086,0.4666666666666667,0.18193087
174,Centre Back,Ben Goodliffe,Southend United,National League,1,5,2024/2025,England,gb-eng,1999-06-19,25,false,#003a80,#f9f69c,14106848,Ben Goodliffe,,,,80,188,1999-06-19,618,England,466597,#003a80,#f9f69c,1065,National League,1317,2024/2025,Left Centre Back,Centre Back,2025-06-01 14:00:00.0,50293,20.273333,22,1824.5999,17,0.24662942,1.0327871,0.6534090909090909,5.6724763,0.0,0.7220952,0.6875,0.52244157,0.32100238663484487,0.5103448275862069,0.7696897374701671,0.5913978494623656,-0.0547602
174,Centre Back,Ben Heneghan,Port Vale,League Two,1,4,2024/2025,England,gb-eng,1993-09-19,31,false,#228dfe,#ffe400,4074646,Ben Heneghan,Ben,Heneghan,,79,190,1993-09-19,618,England,480844,#228dfe,#ffe400,1005,League Two,1317,2024/2025,Centre Back,Right Centre Back,2025-03-15 17:00:00.0,9504,21.458887,25,1931.2998,18,0.0,0.7523943,0.5911602209944752,4.986279,0.6666667,0.82453215,0.8,0.2607324,0.28360413589364847,0.6504065040650406,0.7769571639586411,0.6124031007751938,0.072184704
174,Centre Back,Ben Cabango,Swansea City,Championship,1,2,2024/2025,Wales,gb-wls,2000-05-30,25,false,#5343b3,#f7e90e,12494686,Benjamin Cabango,Ben,Cabango,Ben Cabango,84,188,2000-05-30,979,Wales,99,#5343b3,#f7e90e,1003,Championship,1317,2024/2025,Right Centre Back,Centre Back,2025-05-03 11:30:00.0,33121,48.56759,45,4371.083,45,0.041179728,1.4512591,0.6172839506172839,3.0884795,0.6666667,2.6558487,0.8135593220338984,0.43942505,0.26522879626930923,0.45542168674698796,0.8653453803555815,0.6966824644549763,0.120708175
174,Centre Back,Benjamin Harvey Nelson,Oxford United,Championship,1,2,2024/2025,England,gb-eng,2004-03-18,21,false,#0f298f,#ffff00,14109290,Benjamin Harvey Nelson,,,,74,187,2004-03-18,618,England,466606,#0f298f,#ffff00,1003,Championship,1317,2024/2025,Left Centre Back,Right Centre Back,2025-04-26 14:00:00.0,60480,16.63574,17,1497.2167,16,0.06011154,1.0493876,0.6301369863013698,2.7651308,0.6666667,0.82823515,0.8275862068965517,0.24263154,0.29518072289156627,0.464,0.7635542168674698,0.5092592592592593,0.08060206
174,Centre Back,Benjamin Tanimu,Crawley Town,League One,1,3,2024/2025,Nigeria,ng,2002-07-24,22,false,#f5233e,#65c561,14240046,Benjamin Tanimu,,,,75,183,2002-07-24,131,Nigeria,480859,#f5233e,#65c561,1004,League One,1317,2024/2025,Right Centre Back,Right Back,2025-03-04 21:45:00.0,434523,2.1377778,7,192.4,1,0.0,3.4356492,0.48148148148148145,6.0810814,0.5,4.429767,0.8,0.13784426,0.45348837209302323,0.2,0.5581395348837209,0.5882352941176471,-0.0032654991
174,Centre Back,Benn Ward,Accrington Stanley,League Two,1,4,2024/2025,England,gb-eng,2003-10-31,21,false,#a4311e,#dfc83e,14129165,Benn Ward,,,,,188,2003-10-31,618,England,480839,#a4311e,#dfc83e,1005,League Two,1317,2024/2025,Left Centre Back,,2025-04-26 14:00:00.0,142333,22.586296,21,2032.7667,21,0.044274632,1.4534429,0.6824034334763949,7.0396667,0.5555556,1.9255594,0.8545454545454545,0.22453946,0.45161290322580644,0.33519553072625696,0.6066997518610422,0.5267857142857143,0.011110289
174,Centre Back,Ben Tozer,Forest Green Rovers,National League,1,5,2024/2025,England,gb-eng,1990-03-01,35,false,#9bee7c,#fd57ad,5853632,Ben Peter Anthony Tozer,,,Ben Tozer,81,185,1990-03-01,618,England,480857,#9bee7c,#fd57ad,1065,National League,1317,2024/2025,Right Centre Back,Left Centre Back,2025-04-18 14:00:00.0,10625,22.865557,27,2057.9001,21,0.0437339,0.32905585,0.725,2.5365663,0.46666667,0.71144295,0.6538461538461539,0.26828355,0.334375,0.4413145539906103,0.7489583333333333,0.7063492063492064,0.13625729
174,Centre Back,Ben Radcliffe,Crawley Town,League One,1,3,2024/2025,England,gb-eng,2004-11-07,20,false,#f5233e,#65c561,14125846,Ben Radcliffe,,,,,192,2004-11-07,618,England,480859,#f5233e,#65c561,1004,League One,1317,2024/2025,Left Centre Back,Right Centre Back,2025-05-03 14:00:00.0,134023,17.85426,19,1606.8833,16,0.0,0.89856863,0.6574074074074074,3.9766421,0.7777778,1.2810881,0.7777777777777778,0.32935137,0.307177033492823,0.4419889502762431,0.7674641148325358,0.5886075949367089,0.24302146
174,Centre Back,Ben Radcliffe,Gateshead,National League,1,5,2024/2025,England,gb-eng,2004-11-07,20,false,#D3D3D3,#833040,14125846,Ben Radcliffe,,,,,192,2004-11-07,618,England,930568,#D3D3D3,#833040,1065,National League,1317,2024/2025,Right Centre Back,Centre Back,2025-01-01 17:00:00.0,134023,18.96148,19,1706.5332,17,0.1582155,2.225796,0.5102040816326531,2.636925,0.7222222,1.9670404,0.7575757575757576,0.8032399,0.23715124816446403,0.52,0.8619676945668135,0.6842105263157895,0.11763972
174,Centre Back,Ben Wilmot,Stoke City,Championship,1,2,2024/2025,England,gb-eng,1999-11-04,25,false,#fa0203,#190b7c,5554325,Ben Wilmot,Ben,Wilmot,,80,188,1999-11-04,618,England,114,#fa0203,#190b7c,1003,Championship,1317,2024/2025,Left Centre Back,Right Centre Back,2025-05-03 11:30:00.0,20570,39.47279,39,3552.551,36,0.076001726,1.369032,0.5723684210526315,2.2040498,0.5882353,1.3155237,0.7887323943661971,0.35013232,0.2778894472361809,0.5129682997118156,0.8025125628140704,0.6372093023255814,0.12142892
174,Centre Back,Ben Wynter,Woking,National League,1,5,2024/2025,England,gb-eng,1997-12-11,27,false,#FF395A,#75D2FE,979947,Ben Wynter,Ben,Wynter,,76,185,1997-12-11,618,England,934019,#FF395A,#75D2FE,1065,National League,1317,2024/2025,Right Centre Back,Right Back,2025-01-18 17:00:00.0,50695,6.665926,10,599.93335,7,0.30003333,1.4603012,0.53125,2.5502832,0.8,1.3627812,0.8888888888888888,0.19431382,0.31528662420382164,0.4166666666666667,0.7961783439490446,0.6363636363636364,0.4719726
174,Centre Back,Besart Topalloj,Sutton United,National League,1,5,2024/2025,England,gb-eng,2001-05-16,24,false,#D09D2D,#183E15,14129097,Besart Topalloj,,,,,180,2001-05-16,618,England,934022,#D09D2D,#183E15,1065,National League,1317,2024/2025,Left Centre Back,Left Back,2025-05-05 14:00:00.0,142074,27.46611,25,2471.95,25,0.036408503,0.6899086,0.5826771653543307,2.6942294,0.5294118,1.2593955,0.8,0.17160791,0.46831955922865015,0.33695652173913043,0.6253443526170799,0.5777777777777777,0.22034399
174,Centre Back,Billy Koumetio,Dundee,Premiership,1,1,2024/2025,France,fr,2002-11-14,22,false,#001c54,#fdfcfc,13187262,Billy Koumetio,Billy,Koumetio,,79,195,2002-11-14,30,France,480866,#001c54,#fdfcfc,1051,Premiership,1317,2024/2025,Left Centre Back,Centre Back,2025-05-14 18:45:00.0,39104,14.933333,19,1344.0,14,0.0,1.8571693,0.6442953020134228,6.4285717,0.54545456,1.0892211,0.7391304347826086,0.3231662,0.3625632377740304,0.4174757281553398,0.6998313659359191,0.5094339622641509,0.0042128065
174,Centre Back,Billy Sass-Davies,Hartlepool United,National League,1,5,2024/2025,Wales,gb-wls,2000-02-17,25,false,#4156A7,#97AE22,12143218,Billy Sass-Davies,,,,79,195,2000-02-17,979,Wales,930574,#4156A7,#97AE22,1065,National League,1317,2024/2025,Right Centre Back,Left Centre Back,2025-04-21 14:00:00.0,26841,22.23741,24,2001.3668,20,0.0,0.4974929,0.6739130434782609,4.182142,0.72727275,0.9105081,0.8571428571428571,0.2234184,0.41132075471698115,0.42574257425742573,0.6849056603773584,0.5520833333333334,0.13311449
174,Centre Back,Bobby Thomas,Coventry City,Championship,1,2,2024/2025,England,gb-eng,2001-01-30,24,false,#00b5e2,#e74c22,14000937,Bobby Thomas,,,,,186,2001-01-30,618,England,165,#00b5e2,#e74c22,1003,Championship,1317,2024/2025,Right Centre Back,Centre Back,2025-05-13 19:00:00.0,41508,43.229813,40,3890.683,39,0.11566093,1.1345508,0.7312775330396476,3.8399427,0.58181816,1.520244,0.6790123456790124,0.5564427,0.26330420969023033,0.4450704225352113,0.812946783161239,0.6082474226804123,0.109288715
174,Centre Back,Božo Mikulić,St Johnstone,Premiership,1,1,2024/2025,Croatia,hr,1997-01-29,28,false,#087cc7,#e8552c,4063694,Božo Mikulić,Bozo,Mikulic,,91,186,1997-01-29,8,Croatia,480869,#087cc7,#e8552c,1051,Premiership,1317,2024/2025,Left Centre Back,Centre Back,2025-02-23 14:00:00.0,32193,14.024444,14,1262.2,13,0.14260815,1.1281662,0.7432432432432432,3.921724,0.5714286,1.1533455,0.7777777777777778,0.303437,0.2619047619047619,0.5384615384615384,0.8544973544973545,0.6785714285714286,0.24767251
174,Centre Back,Bradley Hills,Stockport County,League One,1,3,2024/2025,England,gb-eng,2004-03-10,21,false,#124E91,#FFC656,14141862,Bradley Hills,,,,,188,2004-03-10,618,England,934014,#124E91,#FFC656,1004,League One,1317,2024/2025,Right Centre Back,Centre Back,2025-05-14 19:00:00.0,235097,17.715925,18,1594.4333,17,0.05644639,1.2357088,0.7833333333333333,5.30596,0.74285716,2.9585676,0.8035714285714286,0.37084284,0.3936545240893067,0.381294964028777,0.6933019976498237,0.5792682926829268,0.16690783
174,Centre Back,Brad Nicholson,Boston United,National League,1,5,2024/2025,England,gb-eng,1998-09-13,26,false,#F6A717,769AD4,14279380,Brad Nicholson,,,,,188,1998-09-13,618,England,930573,#F6A717,769AD4,1065,National League,1317,2024/2025,Left Centre Back,Left Back,2025-05-05 14:00:00.0,462776,19.295742,19,1736.6167,17,0.20729963,0.56045824,0.6260869565217392,3.7313933,0.61538464,0.66841614,0.7407407407407407,0.23222044,0.4341772151898734,0.3192771084337349,0.479746835443038,0.49514563106796117,0.43343765
174,Centre Back,Brad Walker,Tranmere Rovers,League Two,1,4,2024/2025,England,gb-eng,1995-04-25,30,false,#4261d5,#d9d337,6532258,Brad Walker,,,,80,184,1995-04-25,618,England,480854,#4261d5,#d9d337,1005,League Two,1317,2024/2025,Right Centre Back,Left Centre Back,2025-01-01 17:00:00.0,12016,6.667408,8,600.0667,6,0.14998332,0.7721902,0.7058823529411765,1.7997999,0.625,1.0594661,0.75,0.18307973,0.2926829268292683,0.4918032786885246,0.7170731707317073,0.5957446808510638,0.20698799
174,Centre Back,Brandon Cooper,Leyton Orient,League One,1,3,2024/2025,Wales,gb-wls,2000-01-14,25,false,#c30203,#fff624,4739924,Brandon Cooper,Brandon,Cooper,,74,185,2000-01-14,979,Wales,682945,#c30203,#fff624,1004,League One,1317,2024/2025,Left Centre Back,Right Centre Back,2025-05-14 19:00:00.0,34816,21.125368,32,1901.2832,17,0.0,1.4378068,0.5617977528089888,4.7336454,0.5652174,1.2581869,0.6842105263157895,0.24563842,0.35170893054024255,0.37012987012987014,0.7254685777287762,0.6013986013986014,0.10470425
174,Centre Back,Brandon Haunstrup,Gateshead,National League,1,5,2024/2025,England,gb-eng,1996-10-26,28,false,#D3D3D3,#833040,5520155,Brandon Haunstrup,,,,75,172,1996-10-26,618,England,930568,#D3D3D3,#833040,1065,National League,1317,2024/2025,Centre Back,Left Centre Back,2025-04-18 11:30:00.0,4456,6.3818517,9,574.36664,7,0.31338868,0.5557288,0.47619047619047616,1.5669433,0.5,1.0803984,0.75,0.6131875,0.24736842105263157,0.5555555555555556,0.8736842105263158,0.8125,0.17598872
174,Centre Back,Brendan Sarpong Wiredu,Fleetwood Town,League Two,1,4,2024/2025,England,gb-eng,1999-11-07,25,false,#e50000,#23a4e5,12384827,Brendan Sarpong Wiredu,Brendan,Sarpong-Wiredu,,70,191,1999-11-07,618,England,466598,#e50000,#23a4e5,1005,League Two,1317,2024/2025,Right Centre Back,Left Centre Back,2025-04-05 14:00:00.0,31831,34.051296,34,3064.6167,34,0.058734912,1.3013531,0.5819672131147541,2.0850894,0.7567568,1.5964631,0.8571428571428571,0.3665641,0.28442437923250563,0.5964912280701754,0.7720090293453724,0.6524064171122995,0.13147315
174,Centre Back,Brodie Spencer,Huddersfield Town,League One,1,3,2024/2025,Northern Ireland,gb-nir,2004-05-06,21,false,#1361ab,#f9d925,14144807,Brodie Spencer,,,,75,182,2004-05-06,1373,Northern Ireland,262,#1361ab,#f9d925,1004,League One,1317,2024/2025,Left Centre Back,Right Centre Back,2025-04-26 14:00:00.0,263951,30.710737,33,2763.9663,28,0.1628095,2.441138,0.6303317535545023,4.330733,0.64444447,2.8624973,0.82,0.3342222,0.31912144702842377,0.49612403100775193,0.7590439276485789,0.6206896551724138,0.12216168
174,Centre Back,Byron Webster,Bromley,League Two,1,4,2024/2025,England,gb-eng,1987-03-31,38,false,#d52029,#f7d8bb,10780,Byron Webster,Byron,Webster,,88,191,1987-03-31,618,England,682946,#d52029,#f7d8bb,1005,League Two,1317,2024/2025,Centre Back,Left Centre Back,2025-04-26 14:00:00.0,17952,29.394815,28,2645.5334,27,0.034019604,0.6441703,0.6496350364963503,3.0277445,0.5652174,0.6440194,0.7317073170731707,0.14199045,0.35128205128205126,0.48633879781420764,0.7410256410256411,0.668918918918919,0.1272726
174,Centre Back,Caleb Taylor,Wycombe Wanderers,League One,1,3,2024/2025,England,gb-eng,2003-01-14,22,false,#b6db69,#76bcde,14116817,Caleb Taylor,,,,,188,2003-01-14,618,England,480838,#b6db69,#76bcde,1004,League One,1317,2024/2025,Left Centre Back,Right Centre Back,2025-05-15 19:00:00.0,113381,40.96037,38,3686.433,37,0.07324153,1.5418496,0.7661971830985915,6.6405654,0.5263158,0.8244766,0.7045454545454546,0.41465834,0.2629695885509839,0.6064516129032258,0.8109719737626714,0.6957605985037406,0.038374536
174,Centre Back,Callum Connolly,Stockport County,League One,1,3,2024/2025,England,gb-eng,1997-09-23,27,false,#124E91,#FFC656,634570,Callum Connolly,Callum,Connolly,,70,183,1997-09-23,618,England,934014,#124E91,#FFC656,1004,League One,1317,2024/2025,Right Centre Back,Centre Back,2025-05-10 11:30:00.0,10484,32.44018,39,2919.6165,29,0.061651938,1.0378009,0.705,4.3464613,0.5862069,1.0866238,0.7115384615384616,0.3675537,0.3071651090342679,0.3927272727272727,0.7669781931464175,0.5766129032258065,0.090213545
174,Centre Back,Callum Doyle,Norwich City,Championship,1,2,2024/2025,England,gb-eng,2003-10-03,21,false,#00a650,#fff200,14105536,Callum Doyle,,,,72,190,2003-10-03,618,England,122,#00a650,#fff200,1003,Championship,1317,2024/2025,Left Centre Back,Left Back,2025-05-03 11:30:00.0,48708,41.650936,40,3748.5842,38,0.19207251,2.1341794,0.5422535211267606,1.848698,0.6097561,1.8109108,0.75,0.5683147,0.23399758454106281,0.5411471321695761,0.8490338164251208,0.7250755287009063,0.2110609
174,Centre Back,Callum Howe,York City,National League,1,5,2024/2025,England,gb-eng,1994-04-09,31,false,#EE1229,#13347C,14107099,Callum Howe,,,,87,183,1994-04-09,618,England,930570,#EE1229,#13347C,1065,National League,1317,2024/2025,Left Centre Back,Right Centre Back,2025-05-20 18:45:00.0,50568,51.85704,47,4667.134,47,0.1157027,1.2131798,0.6925,5.341608,0.8333333,1.6909608,0.9193548387096774,0.5038258,0.23016336056009334,0.5840220385674931,0.8766044340723453,0.6185286103542235,0.109652035
174,Centre Back,Callum Reynolds,Bromley,League Two,1,4,2024/2025,England,gb-eng,1989-11-10,35,false,#d52029,#f7d8bb,4869905,Callum Reynolds,Callum,Reynolds,,83,188,1989-11-10,618,England,682946,#d52029,#f7d8bb,1005,League Two,1317,2024/2025,Left Centre Back,Centre Back,2025-01-28 21:45:00.0,32935,17.470371,19,1572.3335,16,0.11447953,0.5977871,0.6220472440944882,4.5219417,0.41666666,0.83682317,0.7741935483870968,0.32645524,0.4198782961460446,0.4649122807017544,0.6206896551724138,0.4444444444444444,0.017020691
174,Centre Back,Callum Tripp,Milton Keynes Dons,League Two,1,4,2024/2025,England,gb-eng,2006-08-28,18,false,#f2a42d,#e61e2a,14132066,Callum Tripp,,,,,190,2006-08-28,618,England,466600,#f2a42d,#e61e2a,1005,League Two,1317,2024/2025,Right Centre Back,Left Centre Back,2025-03-15 17:00:00.0,158825,5.263334,7,473.70004,5,0.0,0.723714,0.25,1.1399618,0.5714286,2.813192,0.7692307692307693,0.31837106,0.22435897435897437,0.7222222222222222,0.8108974358974359,0.6808510638297872,0.13290331
174,Centre Back,Callum Tripp,Gateshead,National League,1,5,2024/2025,England,gb-eng,2006-08-28,18,false,#D3D3D3,#833040,14132066,Callum Tripp,,,,,190,2006-08-28,618,England,930568,#D3D3D3,#833040,1065,National League,1317,2024/2025,Right Centre Back,Right Back,2025-02-22 17:00:00.0,158825,5.579445,5,502.15002,5,0.0,3.042297,0.3,0.5376879,0.75,2.1655953,0.9,0.41940206,0.24414715719063546,0.55,0.862876254180602,0.8222222222222222,0.1954711
174,Centre Back,Calum Chambers,Cardiff City,Championship,1,2,2024/2025,England,gb-eng,1995-01-20,30,false,#ee1a26,#fff024,18371,Calum Chambers,Calum,Chambers,,66,182,1995-01-20,618,England,113,#ee1a26,#fff024,1003,Championship,1317,2024/2025,Left Centre Back,Right Centre Back,2025-05-03 11:30:00.0,3713,42.613335,41,3835.2,41,0.046933666,1.1234173,0.6289308176100629,2.3466835,0.5652174,1.268518,0.7311827956989247,0.31515458,0.28531206006569687,0.5021097046413502,0.8198029094321915,0.6914600550964187,0.098601945
174,Centre Back,Cameron Carter-Vickers,Celtic,Premiership,1,1,2024/2025,USA,us,1997-12-31,27,false,#05804E,#F6DC01,637984,Cameron Carter-Vickers,Cameron,Carter-Vickers,,92,185,1997-12-31,916,USA,440352,#05804E,#F6DC01,1051,Premiership,1317,2024/2025,Right Centre Back,,2025-05-17 11:30:00.0,15971,31.60611,30,2844.5498,29,0.031639453,2.0442393,0.7587939698492462,4.7775574,0.7222222,1.7999765,0.8648648648648649,1.1061745,0.18354627609847304,0.8176470588235294,0.9460891243377999,0.7578947368421053,0.10744632
174,Centre Back,Cameron Humphreys,Rotherham United,League One,1,3,2024/2025,England,gb-eng,1998-08-22,26,false,#f20c1f,#959595,635827,Cameron Humphreys,Cameron,Humphreys-Grant,,76,187,1998-08-22,618,England,16091,#f20c1f,#959595,1004,League One,1317,2024/2025,Right Centre Back,Left Centre Back,2025-05-03 14:00:00.0,29025,41.67129,40,3750.4163,39,0.047994673,0.7530213,0.5956521739130435,3.2876353,0.45833334,0.9125155,0.7796610169491526,0.2872546,0.280319535221496,0.6153846153846154,0.7915758896151053,0.7245901639344262,0.060478657
174,Centre Back,Cameron McJannett,Grimsby Town,League Two,1,4,2024/2025,England,gb-eng,1998-09-06,26,false,#ff7b82,#878cc3,12802651,Cameron McJannett,Cameron,McJannett,,,173,1998-09-06,618,England,480849,#ff7b82,#878cc3,1005,League Two,1317,2024/2025,Left Centre Back,,2025-05-03 14:00:00.0,47442,41.005737,40,3690.5164,37,0.04877366,0.9507068,0.6320474777448071,5.194395,0.6923077,1.1907583,0.864406779661017,0.28273916,0.38486312399355876,0.44751381215469616,0.7128287707997852,0.5578034682080925,0.06456983
174,Centre Back,Carl Piergianni,Stevenage,League One,1,3,2024/2025,England,gb-eng,1992-05-03,33,false,#ff2d18,#fcd605,12423468,Carl Piergianni,,,,85,185,1992-05-03,618,England,480846,#ff2d18,#fcd605,1004,League One,1317,2024/2025,Left Centre Back,Right Centre Back,2025-05-03 14:00:00.0,29812,47.650375,44,4288.5337,44,0.083944775,1.0721045,0.7861635220125787,7.8698225,0.6486486,0.98181003,0.7638888888888888,0.26462433,0.3712574850299401,0.4779116465863454,0.6706586826347305,0.5679824561403509,0.076823
